play_id,title,group_id,dominant_theme,theme_combination,avg_intensity,peak_scene_id,scene_count,speech_count,node_count,edge_count,density,linkage_hypotheses
03055003,托兆碰碑,03000000,家庭伦理,家庭伦理 + 权谋战争 + 神怪仙佛,50.752912,scene_004,6,63,10,16,0.355556,
03055004,告御状,03000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,57.459807,scene_001,1,66,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03055005,永平安,03000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,34.724806,scene_002,11,273,19,73,0.426901,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03055006,夜审潘洪,03000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,45.510338,scene_006,8,342,19,83,0.48538,
03055007,红岐山,03000000,家庭伦理,家庭伦理 + 仕途功名 + 忠奸冲突,51.107021,scene_017,35,799,25,95,0.316667,剧情存在多峰值推进
03056002,时迁偷鸡,03000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,41.821529,scene_002,3,504,7,15,0.714286,伦理/婚恋主题依赖较密集的人物关系呈现
03057001,大观园,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,28.732526,scene_016,18,501,39,196,0.264507,剧情存在多峰值推进
03057002,黛玉伤春,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,25.763245,scene_002,2,50,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
03057003,黛玉葬花,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 神怪仙佛,26.591374,scene_003,4,93,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
03057004,千金一笑,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,29.63757,scene_005,6,157,8,22,0.785714,伦理/婚恋主题依赖较密集的人物关系呈现
03057005,梅花络,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,33.119064,scene_001,2,128,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
03057006,潇湘探病,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,24.227285,scene_001,1,39,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03057007,晴雯补裘,03000000,家庭伦理,家庭伦理 + 神怪仙佛 + 婚恋离合,23.233075,scene_002,3,99,5,6,0.6,伦理/婚恋主题依赖较密集的人物关系呈现
03057008,黛玉焚稿,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,24.252058,scene_005,7,182,17,63,0.463235,
03058001,遇龙镇,03000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,28.84289,scene_001,2,148,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
03058004,青峰岭,03000000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,37.305873,scene_007,9,118,8,17,0.607143,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03059002,请关胜,03000000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,38.35204,scene_009,26,376,33,110,0.208333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03059003,持轮战,03000000,权谋战争,权谋战争 + 家庭伦理 + 忠义报国,34.404833,scene_008,18,158,33,126,0.238636,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03059004,风流双枪将,03000000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,38.612942,scene_016,17,487,48,583,0.516844,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03059005,双卖艺,03000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,42.177323,scene_003,4,184,7,17,0.809524,伦理/婚恋主题依赖较密集的人物关系呈现
03060001,封丘大战,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,46.39941,scene_006,12,122,14,47,0.516484,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03060002,洒金桥,03000000,离别流亡,离别流亡 + 权谋战争 + 家庭伦理,47.343239,scene_001,2,18,2,1,1.0,
03060003,董家岭,03000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,34.316948,scene_005,11,200,11,39,0.709091,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03060004,花亭射妖,03000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,27.78273,scene_004,4,105,7,15,0.714286,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03060005,困曹府,03000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,32.165621,scene_001,1,59,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03060009,雪夜访普,03000000,仕途功名,仕途功名 + 婚恋离合 + 家庭伦理,25.649586,scene_001,1,90,9,36,1.0,单场折子戏呈现集中式关系网络
03061002,元宵谜,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,28.745762,scene_018,25,921,23,95,0.375494,剧情存在多峰值推进
03063001,酒丐,03000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,39.612529,scene_012,18,601,39,157,0.211876,剧情存在多峰值推进
03064003,梨花簪,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,28.425873,scene_014,18,555,16,49,0.408333,剧情存在多峰值推进
03065001,绝粮返境,03000000,权谋战争,权谋战争 + 忠奸冲突 + 仕途功名,63.058032,scene_003,3,54,10,29,0.644444,高冲突主题与较强叙事强度同步
03065002,取桂阳,03000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,37.710817,scene_008,18,377,27,102,0.290598,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03065003,战潼关,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,40.809052,scene_008,17,183,20,73,0.384211,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03065005,献西川,03000000,权谋战争,权谋战争 + 婚恋离合 + 仕途功名,36.400297,scene_002,6,130,10,34,0.755556,高冲突主题与较强叙事强度同步
03065006,取雒城,03000000,权谋战争,权谋战争 + 忠奸冲突 + 忠义报国,32.587605,scene_007,17,305,21,134,0.638095,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03065007,乔府求计,03000000,权谋战争,权谋战争 + 仕途功名 + 婚恋离合,29.931916,scene_002,2,119,5,7,0.7,高冲突主题与较强叙事强度同步
03066002,庚娘,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,41.14015,scene_004,21,762,32,116,0.233871,剧情存在多峰值推进
03068001,新莽闱,03000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,39.213416,scene_012,14,347,24,93,0.336957,剧情存在多峰值推进
03068002,棘阳关,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,36.077192,scene_007,12,212,17,88,0.647059,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03068003,飞叉阵,03000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,36.145228,scene_009,14,154,22,78,0.337662,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03068004,收邳彤,03000000,权谋战争,权谋战争 + 仕途功名 + 离别流亡,61.586428,scene_012,17,133,23,57,0.225296,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03068005,白蟒台,03000000,权谋战争,权谋战争 + 仕途功名 + 神怪仙佛,41.79148,scene_004,12,192,15,53,0.504762,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03070003,斩丁原,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,29.649801,scene_005,6,398,19,82,0.479532,
03071001,野猪林,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,40.180237,scene_017,19,450,28,103,0.272487,剧情存在多峰值推进
03071002,小鳌山,03000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,39.511298,scene_002,31,922,57,391,0.244987,剧情存在多峰值推进
03071003,浔阳楼,03000000,家庭伦理,家庭伦理 + 权谋战争 + 公案审判,31.926463,scene_011,15,559,32,173,0.34879,剧情存在多峰值推进
03072001,春秋笔,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,39.091271,scene_016,17,855,45,220,0.222222,剧情存在多峰值推进
03074001,介子推,03000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,50.812081,scene_018,35,707,52,214,0.161388,剧情存在多峰值推进
03074002,焚棉山,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,27.111111,scene_004,14,148,10,28,0.622222,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03074003,羊角哀,03000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,35.70494,scene_015,21,261,24,50,0.181159,剧情存在多峰值推进
03074004,钟子期听琴,03000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,30.570981,scene_002,2,148,6,9,0.6,伦理/婚恋主题依赖较密集的人物关系呈现
03074005,马鞍山,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,26.932616,scene_002,3,90,6,12,0.8,伦理/婚恋主题依赖较密集的人物关系呈现
03074006,兴秦图,03000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,35.078688,scene_002,3,71,10,30,0.666667,高冲突主题与较强叙事强度同步
03075001,磐河战,03000000,权谋战争,权谋战争 + 家庭伦理 + 复仇雪恨,53.054547,scene_007,14,145,17,41,0.301471,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03075002,典韦耀武,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,31.009495,scene_001,1,76,11,55,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
03075003,三让徐州,03000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,31.332145,scene_005,6,108,10,35,0.777778,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03075004,神亭岭,03000000,权谋战争,权谋战争 + 仕途功名 + 离别流亡,66.705889,scene_006,9,98,11,32,0.581818,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03075005,凤凰台,03000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,32.392888,scene_006,6,104,13,34,0.435897,
03075007,斩于吉,03000000,权谋战争,权谋战争 + 家庭伦理 + 神怪仙佛,48.114886,scene_007,31,318,34,99,0.176471,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03075008,战官渡,03000000,权谋战争,权谋战争 + 忠奸冲突 + 婚恋离合,37.633125,scene_017,20,359,33,148,0.280303,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03076002,秦淮河,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,50.126642,scene_007,10,336,10,29,0.644444,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03077001,赵五娘,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,34.793185,scene_007,30,1414,44,200,0.211416,剧情存在多峰值推进
03077002,荆钗记,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,29.388873,scene_017,21,451,17,57,0.419118,剧情存在多峰值推进
03078003,孟尝君,03000000,仕途功名,仕途功名 + 家庭伦理 + 婚恋离合,38.185066,scene_006,17,334,43,196,0.217054,剧情存在多峰值推进
03079001,卓文君,03000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,33.934668,scene_019,20,509,27,122,0.347578,剧情存在多峰值推进
03079002,苏武牧羊,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,37.641185,scene_010,24,646,39,132,0.178138,剧情存在多峰值推进
03079003,输财救国,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,42.243392,scene_004,5,90,8,18,0.642857,伦理/婚恋主题依赖较密集的人物关系呈现
03079004,汉明妃,03000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,41.184372,scene_012,17,599,32,124,0.25,剧情存在多峰值推进
03080001,斩华雄,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,37.297591,scene_008,17,176,21,83,0.395238,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03080002,斩车胄,03000000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,50.467018,scene_001,4,174,12,40,0.606061,高冲突主题与较强叙事强度同步
03080005,月下斩貂蝉,03000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,38.510543,scene_001,1,71,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03080008,灞桥挑袍,03000000,权谋战争,权谋战争 + 仕途功名 + 离别流亡,37.763232,scene_003,4,88,14,41,0.450549,高冲突主题与较强叙事强度同步
03084001,送京娘,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,41.320369,scene_010,13,212,10,30,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03084002,南界关,03000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,43.893996,scene_021,33,558,33,144,0.272727,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03084003,战寿州,03000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,41.62733,scene_007,14,251,17,47,0.345588,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03084004,四红图,03000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,40.103798,scene_008,8,184,12,40,0.606061,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
03084006,杀四门,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,69.963456,scene_006,13,106,13,28,0.358974,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03085001,汉阳院,03000000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,44.458183,scene_008,10,247,23,121,0.478261,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03085003,汉津口,03000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,35.907729,scene_002,9,233,20,68,0.357895,高冲突主题与较强叙事强度同步
03086003,擒乌龙,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,62.018112,scene_003,6,116,16,66,0.55,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03088001,独占花魁,03000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,29.969215,scene_010,54,1653,55,217,0.146128,剧情存在多峰值推进
03089001,七星庙,03000000,权谋战争,权谋战争 + 神怪仙佛 + 家庭伦理,79.758026,scene_001,2,82,6,12,0.8,高冲突主题与较强叙事强度同步
03089002,双挂印,03000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,45.639121,scene_013,41,1389,62,257,0.135907,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03089003,洪洋洞,03000000,家庭伦理,家庭伦理 + 仕途功名 + 神怪仙佛,39.51927,scene_004,10,192,13,30,0.384615,
03090001,安居平五路,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,52.802469,scene_014,18,342,40,74,0.094872,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090002,扑油鼎,03000000,权谋战争,权谋战争 + 仕途功名 + 忠奸冲突,47.168304,scene_004,5,89,10,19,0.422222,高冲突主题与较强叙事强度同步
03090003,雍凉关,03000000,权谋战争,权谋战争 + 仕途功名 + 公案审判,29.597101,scene_002,9,119,18,50,0.326797,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090004,凤鸣关,03000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,54.679854,scene_007,9,86,13,26,0.333333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090005,天水关,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,56.571351,scene_004,7,152,14,44,0.483516,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090006,割麦装神,03000000,权谋战争,权谋战争 + 仕途功名 + 神怪仙佛,42.32936,scene_016,17,281,25,82,0.273333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090007,战北原,03000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,52.055262,scene_013,17,326,34,147,0.262032,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03090008,胭粉计,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,42.089741,scene_003,19,325,21,75,0.357143,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
03091001,功臣泪,03000000,仕途功名,仕途功名 + 婚恋离合 + 权谋战争,46.747167,scene_002,5,127,12,37,0.560606,
03091002,上天台,03000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,41.423863,scene_006,7,113,10,19,0.422222,
03091004,窦老送子,03000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,26.642913,scene_001,1,163,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03091005,三字经,03000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,32.092917,scene_001,2,154,7,17,0.809524,伦理/婚恋主题依赖较密集的人物关系呈现
03091006,乌盆记,03000000,家庭伦理,家庭伦理 + 公案审判 + 神怪仙佛,35.789428,scene_005,5,310,10,26,0.577778,伦理/婚恋主题依赖较密集的人物关系呈现
03091008,马房释放,03000000,家庭伦理,家庭伦理 + 离别流亡 + 权谋战争,49.036263,scene_001,1,80,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
03092001,驱车战将,03000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,63.626592,scene_013,16,291,21,69,0.328571,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
